body,fichatecnica,localidad,price,title,url
"
JAC Sunray Con 25 Asientos Escolares Precio + Iva 2019 2800 cc. 0 km en color Blanco - USD 38.990.Diesel • Dirección Asistida • Transmisión Manual • 5 puertas • Potencia máxima 118 HP.Airbag conductor • Airbag pasajero • Frenos ABS • Tercer stop • Aire acondicionado • AM/FM • Bluetooth • Entrada auxiliar • Entrada USB • MP3.GarantíaGarantía de 3 años o 100.000 km.PermutasOfrecemos la mejor cotización del mercado.TrámitesRealizamos y gestionamos los trámites en BPS, MTOP e IMM, relativos al transporte de carga.Alvisi Camiones Tel: 2209 96 37 / 098 785233 Av. Garibaldi 2352 alvisisa@gmail.com Lun. a Vie. de 9 a 12:30 y de 14:30 a 18 hs. www.alvisi.com.uyPublicado por MultiAviso
","

Año
2019


Kilómetros
0 km


Marca
JAC


Modelo
Sunray


Versión
Con 25 Asientos Escolares Precio + Iva


Motor
2.8


Potencia
118 hp


Transmisión
Manual


Color
Blanco


Tipo de combustible
Diésel


Puertas
5





","





El vehículo está en Montevideo
",38.990,"
		Jac Sunray Con 25 Asientos Escolares Precio + Iva
	",https://auto.mercadolibre.com.uy/MLU-465951047-jac-sunray-con-25-asientos-escolares-precio-iva-_JM#position=36&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Vendó permuto financio Toyota hilux SRV 3.0 único dueño service en taller oficial toda la documentación al día impecable estado
","

Año
2015


Kilómetros
160.000 km


Marca
Toyota


Modelo
Hilux


Versión
SRV service oficial


Tipo de carrocería
Pick-Up


Motor
3.0


Potencia
171 hp


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Trinidad - Flores
",38.500,"
		Toyota Hilux SRV service oficial
	",https://auto.mercadolibre.com.uy/MLU-462987702-toyota-hilux-srv-service-oficial-_JM#position=8&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
El auto está en perfecto estado a toda prueba, es full sumando camara de reversa, le funciona absolutamente todo el motor es 2.0 turbo intercooler cero consumos, mantenimiento a punto estrictamente. Consumo mixto 15 kms por litro , títulos a mi nombre y patente al día. No permuto, lo vendo porque necesito el dinero... cualquier duda no dude en consultar
","

Año
2005


Kilómetros
200.000 km


Marca
Mitsubishi


Modelo
Galant


Versión
Super salón 2.0 TDI


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Lascano - Rocha
",10.000,"
		Mitsubishi Galant Super Salón 2.0 Tdi
	",https://auto.mercadolibre.com.uy/MLU-471938779-mitsubishi-galant-super-salon-20-tdi-_JM#position=10&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Vendó permuto financio Toyota hilux 4x2 muy sana toda l documentación al dua
","

Año
2010


Kilómetros
200.000 km


Marca
Toyota


Modelo
Hilux


Versión
DX 4x2 full


Tipo de carrocería
Pick-Up


Motor
2.5


Potencia
102 hp


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Jose Enrique Rodo - Soriano
",27.000,"
		Toyota Hilux DX 4x2 full
	",https://auto.mercadolibre.com.uy/MLU-456665637-toyota-hilux-dx-4x2-full-_JM#position=9&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
GREAT WALL 2.0 TDI DIESEL U$S 23.990 IVA INCLUIDO!!EQUIPAMIENTO: MOTOR 2.0 DIESEL – DIRECCIÓN HIDRÁULICA – ABS + EBD + BA + ESP +HHC (ASISTENCIA DE ARRANQUE EN PENDIENTE) – DOBLE AIRBAG – AIREACONDICIONADO – RADIO+USB+CD – FAROS REGULABLESELÉCTRICAMENTE EN ALTURA – COMANDO A DISTANCIA – CIERRECENTRALIZADO – INMOVILIZADOR DE MOTOR - LEVANTAVIDRIOSDELANTEROS ELÉCTRICOS - LUZ DE LECTURA – BLOQUEO DE PUERTASTRASERAS PARA NIÑOS – ANCLAJE ISOFIX – CINTURÓN DE SEGURIDADTRASERO CENTRAL DE 3 PUNTAS. VERSION 4X4 : U$S 25.990G.ARISPE AUTOMOTORESPERMUTO, FINANCIO. 23061409
","

Año
2020


Kilómetros
0 km


Marca
Great Wall


Modelo
Wingle 5


Versión
Extra Full Diésel


Tipo de carrocería
Pick-Up


Motor
2.8


Potencia
95 hp


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Prado - Montevideo
",23.990,"
		Great Wall Wingle 5 Extra Full Diésel
	",https://auto.mercadolibre.com.uy/MLU-471804725-great-wall-wingle-5-20-tdi-diesel-_JM#position=34&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
FINANCIACIÓNConsulte por financiación a sola firmaPERMUTATomamos su vehículo como forma de pagoTodos los vehículos cuentan con documentación al díaNUESTRAS SUCURSALESSALTO (Avda Barbieri 1002) Tel.092 561 539 - 099 489 432 - 099 489 473 - 098 835 884ARTIGAS (Diego Lamas y Río Branco) Tel. 477 32 880YOUNG (Montevideo esq. Vasco Nuñez) Tel. 456 73953PAYSANDÚ (Avda Wilson Ferreira 2686) Tel. 472 50 181MONTEVIDEO (Av Italia 5147) Tel. 261 41 433MALDONADO (Ituzaingo 575 esq Santa Teresa) Tel. 422 63 646WWW.OLIVERAAUTOMOTORES.COM3754 COD
","

Año
1989


Kilómetros
1 km


Marca
Volkswagen


Modelo
Gol


Versión
Sedan


Tipo de combustible
Diésel


Puertas
2





","





El vehículo está en Young - Río Negro
",4.500,"
		Volkswagen Gol 305 Gd
	",https://auto.mercadolibre.com.uy/MLU-472777054-volkswagen-gol-305-gd-_JM#position=22&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Hyundai h1 año 2012 furgon diesel. con vidrios laterales .
","

Año
2012


Kilómetros
111.111 km


Marca
Hyundai


Modelo
H1


Versión
H 1. furgon diesel


Tipo de combustible
Diésel


Puertas
5





","





El vehículo está en Las Piedras - Canelones
",17.900,"
		Hyundai H1 H 1. Furgon Diesel
	",https://auto.mercadolibre.com.uy/MLU-472671720-hyundai-h1-h-1-furgon-diesel-_JM#position=27&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
NUEVA MITSUBISHI L200 HI-POWER 4X4 AUTOMATICA MODELO 2020PRECIO LEASING: USD 54910 (66.990 IVA INC) Nuevo motor 2.4 Turbo Diesel de 178hp y 430nm de torque.Ahora con caja automática de 6 velocidades y levas al volanteTracción 4X4 SuperSelect con diferencial central y modos 2H, 4H 4HLc y 4LLc (Con bloqueo de diferencial)Este modelo 2020 también incorpora asistente de arranque en pendientes y control de descenso.Equipamiento de primera en seguridad: 7 airbags, Control de tracción y estabilidad (ESP)Ahora con llantas de 18 pulgadas. Tapizado de cuero, Asiento del conductor eléctrico, control de crucero, climatizador bi-zona con salidas traseras, faros led y xenón. Super equipadaTOMAMOS SU USADO , TENEMOS FINANCIACIÓN PROPIA Y BANCARIA .NO LO DUDES LLAME YA .-
","

Año
2020


Kilómetros
0 km


Marca
Mitsubishi


Modelo
L200


Versión
New L200 nuevo modelo


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Durazno
",54.910,"
		Mitsubishi New L200 4x4 2.4 Did Gls A/t Entrega Hoy.-
	",https://auto.mercadolibre.com.uy/MLU-468698493-mitsubishi-new-l200-4x4-24-did-gls-at-entrega-hoy--_JM#position=45&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Las dimensiones son: 5.309 mm de largo, 1.920 mm de ancho y 1.945 mm de alto, con una distancia entre ejes de 3.275 milímetros. Peugeot declara un volumen de carga de 6,1 m³, mientras que la carga útil es de 1.500 kg. El depósito de combustible tiene 69 litros de capacidad. Cuenta con un depósito de urea (AUS32) para mejorar el funcionamiento del filtrado de partículas. La capacidad del depósito es de 20 litros y rinde unos 15.000 km.A nivel mecánico solo se ofrece una motorización turbodiesel BlueHDI 115, denominada DV6FCU. Tiene una cilindrada de 1.560 cc, 16 válvulas con turbocompresor, inyección directa common rail, e intercooler. Produce una potencia máxima de 115 cv a 3.750 rpm y un par motor de 300 Nm a 1.750 vueltas. Va asociado a una transmisión manual de seis velocidades.El esquema de suspensiones del cuenta con un esquema de eje con ruedas independientes tipo pseudo McPherson con barra estabilizadora, mientras que el eje trasero es de brazos arrastrados. Los frenos son de disco ventilados adelante y sólidos atrás. La dirección es de cremallera con asistencia hidráulica. La tracción es delantera. El peso en orden de marcha es de 1.801 kilogramos.EQUIPAMIENTO: Incluye: frenos ABS+AFU, doble airbag especial para tres pasajeros, control electrónico de estabilidad (ESP), asistencia al arranque en pendiente (Hill Assist), pack eléctrico (levantavidrios delanteros, espejos y bloqueo), aire acondicionado, asiento del conductor con regulación en altura, volante regulable en altura y profundidad, control de velocidad de crucero con limitador de velocidad, dirección hidráulica, computadora de a bordo, Gear Shift Indicator (GSI), radio con AM/FM/MP3/Bluetooth/USB/Aux-In y audio streaming, cuatro parlantes, doble asiento delantero modular (Moduwork), puerta lateral deslizable derecha, anclajes de sujeción de carga (8), separador de cabina y espacio de cargas, y llantas de acero estampado de 16 pulgadas sobre neumáticos en medida 215/65 R16.
","

Año
2020


Kilómetros
0 km


Marca
Citroën


Modelo
Jumpy


Versión
Diesel Pack


Tipo de carrocería
Furgón


Motor
1.6 HDI


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
3





","





El vehículo está en Centro - Montevideo
",29.990,"
		Nueva Citroen Jumpy Pack Diesel
	",https://auto.mercadolibre.com.uy/MLU-467394128-nueva-citroen-jumpy-pack-diesel-_JM#position=30&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Foton doble rueda 4.5 t2015pronto para trabajar consulte pór la financiacionen pesos!!!!!!!!!
","

Año
2015


Kilómetros
80.000 km


Marca
Foton


Modelo
foton d cabina


Versión
Full


Tipo de carrocería
Pick-Up


Motor
2.8


Transmisión
Manual


Color
Blanco


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Centro - Montevideo
",13.900,"
		Foton Doble Cabina  2015 U$s 13.900 Pto Fcio
	",https://auto.mercadolibre.com.uy/MLU-471767864-foton-doble-cabina-2015-us-13900-pto-fcio-_JM#position=16&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Esta impecable motor todo funciona. Tomo vehículo menor valor y diferencia contado. Me sirven Montana Saveiro Chevrolet s 10. L21 cualquier camioneta en caso de auto consulte.
","

Año
2015


Kilómetros
295.000 km


Marca
Mercedes-Benz


Modelo
Sprinter 415 CDI


Versión
....


Tipo de combustible
Diésel


Puertas
5





","





El vehículo está en Centro - Montevideo
",28.900,"
		Mercedes-benz Sprinter 415 Cdi .... 
	",https://auto.mercadolibre.com.uy/MLU-472481521-mercedes-benz-sprinter-415-cdi--_JM#position=38&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Ford Ranger 3.2 XLT 4X4 A/T 2020 3200 cc. 0 km en color Otro - USD 54.990.Diesel • Dirección Hidráulica • Transmisión Automática • 4 puertas • Potencia máxima 200 HP.Airbag conductor • Airbag pasajero • Alarma • Apoya cabeza asientos traseros • Control de tracción • Control de estabilidad • Faros antinieblas delanteros • Faros antinieblas traseros • Frenos ABS • Inmovilizador de motor • Llave codificada • Tercer stop • Aire acondicionado • Alarma de luces encendidas • Asiento conductor regulable en altura • Cierre centralizado de puertas • Climatizador automático • Computadora de abordo • Control de velocidad crucero • Cristales eléctricos • Espejos eléctricos • Llantas de aleación • Sensor de estacionamiento • Sensor de lluvia • Sensor de luz • Tapizado de cuero • Volante multifunción • AM/FM • Bluetooth • Cargador de CD • CD • Comando satelital de stereo • DVD • Entrada auxiliar • Entrada USB • MP3.GarantíaGarantía de 3 años o 100.000 kilómetros.Financiación BROU/ScotiabankLeasing 30% de entrega y saldo en 36 cuotas cuotas.Opciones en Dólares y UI.PermutasAceptamos permutasLeasingcar Tel: 43992209 097305572 / 096987840 WhatsApp: 096987840 Ruta 7 y 11. San Jacinto, Canelones. Lunes a Sábados de 9 a 19 hs www.leasingcar.com.uyPublicado por MultiAviso
","

Año
2020


Kilómetros
0 km


Marca
Ford


Modelo
Ranger


Versión
3.2 XLT 4X4 A/T


Tipo de carrocería
Pick-Up


Motor
3.2


Potencia
200 hp


Transmisión
Automática


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en San Jacinto - Canelones
",54.990,"
		Ford Ranger 3.2 Xlt 4x4 A/t 2020 0km
	",https://auto.mercadolibre.com.uy/MLU-470683792-ford-ranger-32-xlt-4x4-at-2020-0km-_JM#position=29&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Toyota Bandeirantes en muuuuuyyy buen estado. Cubiertas nuevas con menos de 1500km; freno de disco adelante, amortiguación adelante y atrás, electricidad funcionando todo; todos los punteros nuevos; tapizado de asientos un lujo; pintura hecha hace 6 meses; batería con 6 meses, arranca con media vuelta de llave; 4x4 funcionando al pelo. Está en optimas condiciones, para verla y probarla. Consulte lo que necesite, por escrito o me llama.
","

Año
1996


Kilómetros
94.000 km


Marca
Toyota


Modelo
Bandeirante


Versión
LARGA


Motor
Mercedes OJ50LV


Transmisión
Manual


Color
Gris Plata


Tipo de combustible
Diésel


Puertas
3





","





El vehículo está en Salto
",13.600,"
		Toyota Bandeirante 1980. 4x4
	",https://auto.mercadolibre.com.uy/MLU-472280973-toyota-bandeirante-1980-4x4-_JM#position=40&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Ariel Acevedo SRL ofrece el nuevo modelo de Sprinter 515 furgón extra largo. U$S 57.200 iva incluido No dude en consultarnosNos encontramos en Progreso, Canelones.Contacto : 23688838 - 23688902
","

Año
2020


Kilómetros
57.200 km


Marca
Mercedes-Benz


Modelo
Sprinter


Versión
2.1 515 Furgon 4325 Te Xl V2


Tipo de carrocería
Furgón


Motor
2.1


Potencia
150 hp


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
2





","





El vehículo está en Progreso - Canelones
",57.200,"
		Mercedes-Benz Sprinter 2.1 515 Furgon 4325 Te Xl V2
	",https://auto.mercadolibre.com.uy/MLU-470168850-mercedes-benz-sprinter-21-515-furgon-4325-te-xl-v2-2020-_JM#position=14&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Nissan Doble Cabina - Como pocas en su estado!!Vehículo en excelente estado, mantenimiento siempre en fecha y correctamente realizados (no tiene perdidas ni consumo de ningun tipo, motor en excelente estado)Accesorios varios: lona marítima, cubre caja, estribos, cubiertas y llantas nuevas (recién colocadas), y otros.Tapizado en excelente estado, vidrios eléctricos, dirección hidráulica.Costo Anual de la Patente: $9841 / $1845 p/cuotaPosible permuta y/o Financiación www.martinezautomoviles.com.uy
","

Año
1996


Kilómetros
350.000 km


Marca
Nissan


Modelo
D-21


Versión
Nissan D21 Doble Cabina


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Prado - Montevideo
",13.900,"
		Nissan D21 Doble Cabina - Como Pocas En Su Estado!!!
	",https://auto.mercadolibre.com.uy/MLU-472318258-nissan-d21-doble-cabina-como-pocas-en-su-estado-_JM#position=6&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
Volkswagen Amarok V6 diesel 4x4 a/t 2020 2999 cc. 0 km en color Azul - USD 59.336. Consultas 24 hrs por WhatsApp Cel: 097.359.711 Fernando DuréDiesel • Dirección Hidráulica • Transmisión Automática • 4 puertas • Potencia máxima 224 HP.Airbag conductor • Airbag pasajero • Airbag laterales • Alarma • Apoya cabeza asientos traseros • Control de tracción • Control de estabilidad • Faros antinieblas delanteros • Faros antinieblas traseros • Faros de xenón • Frenos ABS • Inmovilizador de motor • Llave codificada • Repartidor electrónico de fuerza de frenado • Tercer stop • Aire acondicionado • Alarma de luces encendidas • Asientos delanteros térmicos • Asientos eléctricos • Asiento conductor regulable en altura • Cierre centralizado de puertas • Climatizador automático • Computadora de abordo • Control de velocidad crucero • Cristales eléctricos • Espejos eléctricos • Faros regulables desde el interior • Llantas de aleación • Regulación de altura del volante • Sensor de estacionamiento • Soporte para rueda auxiliar • Paragolpes pintados • Tapizado de cuero • Volante multifunción • Volante de cuero • AM/FM • Bluetooth • CD • Comando satelital de stereo • Entrada auxiliar • Entrada USB • MP3 • Tarjeta SD.El valor estimado de la patente anual es de $ 50.000.Garantía2 años sin límite de kilometraje.Para mantener la garantía vigente los servicios deben realizarse cada 10.000 km o cada año lo que ocurra primero.Barriola Automóviles además de ser concesionaria, es service oficial VW certificado en ISO9001/2001.Contamos con garantía propia por los trabajos realizados y, a su vez, repuestos originales que garantizan el mejor desempeño de tu unidad. A esto se le suma un grupo humano altamente capacitado para la mejor atención personalizada en todos los aspectos.FinanciaciónTe proponemos una financiación adaptada a tus posibilidades, contando con respaldo de varias entidades bancarias para créditos tasa 0 hasta el 50% o hasta el 100% a tasas preferenciales.PermutasTomamos tu auto como permuta previa tasación y revisión de nuestro personal capacitado, evaluando el negocio en su totalidad y el estado de tu vehículo.Gestoría y EscribaníaContamos con un equipo de profesionales altamente especializado con amplia experiencia en todos las áreas jurídico-notariales poniendo a disposición a nuestros clientes un amplio espectro de servicios tales como:- Sucesiones y particiones- Escrituras- Títulos de propiedad- Certificados libre de deudas- Prendas e hipotecas- Contratos en general- Trámite de empadronamiento de 0km- Trámite de seguroCONSULTE PRECIO CONTADO Y PLANES DE FINANCIACIÓN DEL HASTA EL 100% CON: Fernando Duré, Cel: 097.359.711 con WhatsApp las 24hrsFernando Duré 2 - Barriola AutomóvilesResponsable de VentasTel: 097 359711 / 2365 6000 Ruta 5, km 23.000. Las Piedras, Canelones.Lun. a Vie. de 9 a 19 hs. Sáb. de 9:30 a 13 hs.www.autosbarriola.comWHATSAPP LAS 24 HORAS.Publicado por MultiAviso
","

Año
2020


Kilómetros
0 km


Marca
Volkswagen


Modelo
Amarok


Versión
V6 diesel 4x4 a/t


Tipo de carrocería
Pick-Up


Motor
3.0


Potencia
224 hp


Transmisión
Automática


Color
Azul


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Las Piedras - Canelones
",59.336,"
		Volkswagen Amarok V6 Diesel 4x4 A/t 2020 0km - Barriola
	",https://auto.mercadolibre.com.uy/MLU-469409868-volkswagen-amarok-v6-diesel-4x4-at-2020-0km-barriola-_JM#position=47&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
BMW X3 3.0 D 2005 231hp 6CILEntrega 50% + 12 cuotas sin interés. ELIA GROUPCUAREIM 2030 ESQ. GUATEMALATEL. 2924 8988 - 2924 1819 - 094 543171 - 094 418657www.eliagroup.uyventas@eliagroup.uy
","

Año
2005


Kilómetros
322.000 km


Marca
BMW


Modelo
X3


Versión
X3 3.0 D 231hp 6CIL


Tipo de carrocería
SUV


Motor
3.0


Transmisión
Automática


Color
Gris


Tipo de combustible
Diésel


Puertas
5





","





El vehículo está en Aguada - Montevideo
",33.990,"
		Bmw X3 D 3.0cc Año 2005 Elia Group Fac De Pagos Y/o Permuta
	",https://auto.mercadolibre.com.uy/MLU-441808015-bmw-x3-d-30cc-ano-2005-elia-group-fac-de-pagos-yo-permuta-_JM#position=17&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
"
PEUGEOT PARTNER M69 HDI 1.6 16V 90HP DIESEL AA+DA+2ABAG+ABS+RADIO AUX-USB-MP3-BTOOTH+PTA LATERAL CORREDIZA+CCP*Valor anual de patente: $ 30.315PEUGEOT PARTNER SE PRESENTA EN SUS OTRAS VERSIONES:*PEUGEOT PARTNER M69 1.6 16V 115HP NAFTA- USD 14.990.*PEUGEOT PARTNER PARTNER K 9 FGL 1.6E 115HP NAFTA- USD 22.990.*PEUGEOT PARTNER PARTNER K 9 FGL 1.6HDI 92HP TURBO DIESEL - USD 27.990.*PEUGEOT PARTNER FURGON ELECTRICO - USD 43.000.*PEUGEOT PARTNER TEPEE ELECTRICO - USD 45.000.*PEUGEOT PARTNER FGLG2 ELECT AUTV - USD 43.000.PEUGEOT PARTNER VPN3 ELECT AUTV - USD 45.000.REVISAMOS SU VEHÍCULO EN MONTEVIDEO.*TODOS NUESTROS VEHÍCULOS USADOS Y 0KM SE VENDEN CONTEMPLANDO LA NUEVA LEY DE INCLUSIÓN FINANCIERA.*TRAMITES A SU DISPOSICIÓN: Contamos con un completo departamento Notarial para facilitar la gestión de la documentación de su automóvil.Realizamos el empadronamiento de su 0km, duplicado de chapas, transferencias municipales, reempadronamientos y mucho más.*ACEPTAMOS PERMUTAS:Tomamos su vehículo usado al mejor precio de plaza como forma de pago. No deje de consultar.*FINANCIACIÓN PROPIA A SOLA FIRMA:Realizando una entrega inicial del 50% y podrá financiar su saldo hasta en 36 cuotas.Nuestra Financiación es ágil, rápida y sencilla. Consulte al 2605 32 90.
","

Año
2019


Kilómetros
0 km


Marca
Peugeot


Modelo
Partner


Versión
M 69


Tipo de carrocería
Furgón


Motor
1.6


Potencia
110 hp


Transmisión
Manual


Tipo de combustible
Diésel


Puertas
4





","





El vehículo está en Colonia Del Sacramento - Colonia
",20.990,"
		Peugeot Partner M 69
	",https://auto.mercadolibre.com.uy/MLU-471443294-peugeot-partner-16-m69-motorlider-permuta-financia-_JM#position=31&type=item&tracking_id=9b05d62b-f68b-4b86-af8d-0b0799cb536a
